Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10666075,41.48273081,STOM BAC P0987,16/11/05-06:04:08,CORN,807,5.194,267.10,1.000,960.62,11/7/2016,On,20.00,Yes,14.65,22.70,6143.8,109.71,5620.3,100.36,In,-0.0046,6553.5,0.0034,0.694,0.00,76.00,6,3.541,8.584,1.440,12.36,0.00023,0.013,941.80,0.286,11/7/2016
-85.10667836,41.48273038,STOM BAC P0987,16/11/05-06:04:08,CORN,808,4.921,267.50,1.000,960.75,11/7/2016,On,20.00,Yes,16.02,22.90,7090.1,126.61,6469.2,115.52,In,-0.0036,6553.5,0.0034,0.658,0.00,73.00,6,3.355,8.134,1.520,12.36,0.00021,0.012,1029.9,0.271,11/7/2016
-85.10669644,41.48273007,STOM BAC P0987,16/11/05-06:04:08,CORN,809,5.013,267.90,1.000,960.74,11/7/2016,On,20.00,Yes,19.09,22.20,8292.4,148.08,7634.9,136.34,In,-0.00045,6553.5,0.0034,0.670,0.00,74.00,6,3.418,8.286,1.492,12.36,0.00018,0.010,1227.0,0.276,11/7/2016
-85.10671428,41.48272962,STOM BAC P0987,16/11/05-06:04:08,CORN,810,5.013,267.90,1.000,960.72,11/7/2016,On,20.00,Yes,22.09,22.70,9598.0,171.39,8780.2,156.79,In,-0.0023,6553.5,0.0037,0.622,0.00,77.00,6,3.418,8.286,1.607,13.31,0.00017,0.0094,1420.2,0.257,11/7/2016
-85.10673257,41.48272905,STOM BAC P0987,16/11/05-06:04:08,CORN,811,5.105,268.10,1.000,960.67,11/7/2016,On,20.00,Yes,20.80,23.20,8873.8,158.46,8065.2,144.02,In,1.268e-008,6553.5,0.0037,0.634,0.00,76.00,6,3.481,8.438,1.578,13.31,0.00018,0.0100,1337.1,0.261,11/7/2016
-85.10675039,41.48272893,STOM BAC P0987,16/11/05-06:04:08,CORN,812,5.013,268.10,1.000,960.84,11/7/2016,On,20.00,Yes,21.82,22.80,9478.1,169.25,8659.3,154.63,In,-0.0041,6553.5,0.0037,0.622,0.00,78.00,6,3.418,8.286,1.607,13.31,0.00017,0.0095,1402.4,0.257,11/7/2016
-85.10676814,41.48272820,STOM BAC P0987,16/11/05-06:04:08,CORN,813,5.105,267.40,1.000,960.85,11/7/2016,On,20.00,Yes,23.14,21.80,9872.3,176.29,9136.3,163.15,In,-0.00045,6553.5,0.0037,0.634,0.00,74.00,6,3.481,8.438,1.578,13.31,0.00016,0.0090,1487.5,0.261,11/7/2016
-85.10678527,41.48272771,STOM BAC P0987,16/11/05-06:04:08,CORN,814,5.013,267.20,1.000,960.93,11/7/2016,On,20.00,Yes,23.98,22.80,10419,186.05,9518.7,169.98,In,-0.00091,6553.5,0.0037,0.622,0.00,76.00,6,3.418,8.286,1.607,13.31,0.00015,0.0086,1541.6,0.257,11/7/2016
-85.10680262,41.48272650,STOM BAC P0987,16/11/05-06:04:08,CORN,815,5.105,267.40,1.000,961.06,11/7/2016,On,20.00,Yes,24.05,21.90,10261,183.24,9484.1,169.36,In,-0.0041,6553.5,0.0037,0.634,0.00,77.00,6,3.481,8.438,1.578,13.31,0.00015,0.0086,1546.2,0.261,11/7/2016
-85.10681960,41.48272574,STOM BAC P0987,16/11/05-06:04:08,CORN,816,4.921,267.90,1.000,961.15,11/7/2016,On,20.00,Yes,22.27,22.00,9857.2,176.02,9098.9,162.48,In,-0.00045,6553.5,0.0037,0.611,0.00,78.00,6,3.355,8.134,1.637,13.31,0.00017,0.0093,1431.8,0.252,11/7/2016
-85.10683637,41.48272555,STOM BAC P0987,16/11/05-06:04:08,CORN,817,5.013,268.50,1.000,961.38,11/7/2016,On,20.00,Yes,23.03,22.80,10004,178.64,9139.9,163.21,In,-0.00091,6553.5,0.0037,0.622,0.00,74.00,6,3.418,8.286,1.607,13.31,0.00016,0.0090,1480.3,0.257,11/7/2016
-85.10685439,41.48272501,STOM BAC P0987,16/11/05-06:04:08,CORN,818,5.285,267.80,1.000,961.45,11/7/2016,On,20.00,Yes,20.75,22.80,8551.3,152.70,7812.5,139.51,In,1.273e-008,6553.5,0.0040,0.612,0.00,81.00,6,3.604,8.736,1.633,14.27,0.00019,0.011,1334.0,0.253,11/7/2016
-85.10687273,41.48272446,STOM BAC P0987,16/11/05-06:04:08,CORN,819,5.285,267.80,1.000,961.64,11/7/2016,On,20.00,Yes,21.82,21.60,8993.5,160.60,8344.3,149.01,In,-0.0036,6553.5,0.0037,0.656,0.00,78.00,6,3.604,8.736,1.524,13.31,0.00017,0.0095,1403.0,0.271,11/7/2016
-85.10689093,41.48272404,STOM BAC P0987,16/11/05-06:04:08,CORN,820,5.194,268.10,1.000,961.78,11/7/2016,On,20.00,Yes,22.46,22.10,9420.9,168.23,8685.1,155.09,In,-0.0036,6553.5,0.0037,0.645,0.00,81.00,6,3.541,8.584,1.551,13.31,0.00016,0.0092,1444.2,0.266,11/7/2016
-85.10690900,41.48272352,STOM BAC P0987,16/11/05-06:04:08,CORN,821,5.194,268.00,1.000,962.02,11/7/2016,On,20.00,Yes,21.35,22.70,8955.0,159.91,8192.0,146.29,In,-0.0046,6553.5,0.0037,0.645,0.00,78.00,6,3.541,8.584,1.551,13.31,0.00017,0.0097,1372.7,0.266,11/7/2016
-85.10692728,41.48272286,STOM BAC P0987,16/11/05-06:04:08,CORN,822,5.285,267.90,1.000,962.20,11/7/2016,On,20.00,Yes,19.70,23.10,8118.9,144.98,7388.7,131.94,In,-0.0041,6553.5,0.0040,0.612,0.00,78.00,6,3.604,8.736,1.633,14.27,0.00020,0.011,1266.6,0.253,11/7/2016
-85.10694665,41.48272231,STOM BAC P0987,16/11/05-06:04:08,CORN,823,5.469,268.00,1.000,962.43,11/7/2016,On,20.00,Yes,18.53,22.40,7377.5,131.74,6775.1,120.98,In,-0.0041,6553.5,0.0037,0.679,0.00,76.00,6,3.729,9.040,1.473,13.31,0.00020,0.011,1190.9,0.280,11/7/2016
-85.10696576,41.48272179,STOM BAC P0987,16/11/05-06:04:08,CORN,824,5.377,268.00,1.000,962.60,11/7/2016,On,20.00,Yes,18.93,20.60,7666.7,136.90,7203.9,128.64,In,1.277e-008,6553.5,0.0037,0.668,0.00,76.00,6,3.666,8.888,1.498,13.31,0.00020,0.011,1216.8,0.275,11/7/2016
-85.10698425,41.48272113,STOM BAC P0987,16/11/05-06:04:08,CORN,825,5.377,268.10,1.000,962.84,11/7/2016,On,20.00,Yes,24.27,21.20,9832.3,175.58,9169.0,163.73,In,-0.00091,6553.5,0.0037,0.668,0.00,74.00,6,3.666,8.888,1.498,13.31,0.00015,0.0085,1560.5,0.275,11/7/2016
-85.10700427,41.48272084,STOM BAC P0987,16/11/05-06:04:08,CORN,826,5.650,268.10,1.000,963.14,11/7/2016,On,20.00,Yes,24.85,21.90,9579.6,171.06,8854.0,158.11,In,1.486e-008,6553.5,0.0037,0.701,0.00,78.00,6,3.852,9.338,1.426,13.31,0.00015,0.0083,1597.4,0.289,11/7/2016
-85.10702348,41.48272040,STOM BAC P0987,16/11/05-06:04:08,CORN,827,5.469,268.10,1.000,963.36,11/7/2016,On,20.00,Yes,23.08,21.00,9190.9,164.12,8592.7,153.44,In,-0.0041,6553.5,0.0037,0.679,0.00,74.00,6,3.729,9.040,1.473,13.31,0.00016,0.0090,1483.7,0.280,11/7/2016
-85.10704196,41.48272003,STOM BAC P0987,16/11/05-06:04:08,CORN,828,5.469,268.20,1.000,963.77,11/7/2016,On,20.00,Yes,18.38,21.00,7321.3,130.74,6844.7,122.23,In,-0.0023,6553.5,0.0037,0.679,0.00,74.00,6,3.729,9.040,1.473,13.31,0.00020,0.011,1181.9,0.280,11/7/2016
-85.10706095,41.48271953,STOM BAC P0987,16/11/05-06:04:08,CORN,829,5.469,268.40,1.000,963.93,11/7/2016,On,20.00,Yes,17.18,21.30,6843.2,122.20,6373.5,113.81,In,-0.0023,6553.5,0.0037,0.679,0.00,74.00,6,3.729,9.040,1.473,13.31,0.00022,0.012,1104.7,0.280,11/7/2016
-85.10708043,41.48271897,STOM BAC P0987,16/11/05-06:04:08,CORN,830,5.377,268.30,1.000,964.11,11/7/2016,On,20.00,Yes,16.45,21.40,6663.3,118.99,6198.1,110.68,In,-0.0023,6553.5,0.0037,0.668,0.00,72.00,6,3.666,8.888,1.498,13.31,0.00022,0.013,1057.6,0.275,11/7/2016
-85.10709802,41.48271848,STOM BAC P0987,16/11/05-06:04:08,CORN,831,5.105,268.10,1.000,964.35,11/7/2016,On,20.00,Yes,15.24,21.60,6502.4,116.11,6033.0,107.73,In,-0.0046,6553.5,0.0034,0.683,0.00,73.00,6,3.481,8.438,1.465,12.36,0.00023,0.013,979.77,0.282,11/7/2016
-85.10711418,41.48271808,STOM BAC P0987,16/11/05-06:04:08,CORN,832,4.738,268.50,1.000,964.68,11/7/2016,On,20.00,Yes,14.35,20.70,6596.9,117.80,6190.9,110.55,In,-0.0036,6553.5,0.0034,0.633,0.00,64.00,6,3.230,7.831,1.579,12.36,0.00024,0.013,922.45,0.261,11/7/2016
-85.10712963,41.48271785,STOM BAC P0987,16/11/05-06:04:08,CORN,833,4.649,268.90,1.000,964.94,11/7/2016,On,20.00,Yes,12.32,21.20,5773.1,103.09,5383.7,96.14,In,-0.00045,6553.5,0.0032,0.673,0.00,68.00,6,3.170,7.684,1.485,11.41,0.00026,0.014,792.18,0.278,11/7/2016
-85.10714552,41.48271758,STOM BAC P0987,16/11/05-06:04:08,CORN,834,4.738,269.00,1.000,965.11,11/7/2016,On,20.00,Yes,11.57,21.70,5317.2,94.95,4927.1,87.98,In,-0.0046,6553.5,0.0034,0.633,0.00,72.00,6,3.230,7.831,1.579,12.36,0.00030,0.017,743.51,0.261,11/7/2016
-85.10716340,41.48271724,STOM BAC P0987,16/11/05-06:04:08,CORN,835,4.921,269.10,1.000,965.21,11/7/2016,On,20.00,Yes,11.26,22.10,4984.4,89.01,4595.1,82.05,In,-0.00091,6553.5,0.0032,0.713,0.00,65.00,6,3.355,8.134,1.403,11.41,0.00028,0.016,724.00,0.294,11/7/2016
-85.10718205,41.48271691,STOM BAC P0987,16/11/05-06:04:08,CORN,836,5.194,268.90,1.000,965.26,11/7/2016,On,20.00,Yes,11.65,22.30,4885.4,87.24,4492.2,80.22,In,-0.0023,6553.5,0.0032,0.752,0.00,65.00,6,3.541,8.584,1.329,11.41,0.00027,0.015,748.89,0.310,11/7/2016
-85.10720021,41.48271648,STOM BAC P0987,16/11/05-06:04:08,CORN,837,4.829,268.80,1.000,965.31,11/7/2016,On,20.00,Yes,11.54,22.50,5206.2,92.97,4774.9,85.27,In,-0.0041,6553.5,0.0029,0.763,0.00,59.00,6,3.293,7.982,1.311,10.46,0.00025,0.014,742.11,0.315,11/7/2016
-85.10721643,41.48271609,STOM BAC P0987,16/11/05-06:04:08,CORN,838,4.557,268.70,1.000,965.45,11/7/2016,On,20.00,Yes,12.40,21.10,5925.4,105.81,5532.7,98.80,In,-0.0041,6553.5,0.0029,0.720,0.00,64.00,6,3.107,7.532,1.389,10.46,0.00023,0.013,797.00,0.297,11/7/2016
-85.10723361,41.48271601,STOM BAC P0987,16/11/05-06:04:08,CORN,839,4.649,268.80,1.000,965.42,11/7/2016,On,20.00,Yes,12.87,20.70,6027.8,107.64,5656.8,101.02,In,-0.0041,6553.5,0.0029,0.735,0.00,60.00,6,3.170,7.684,1.361,10.46,0.00023,0.013,827.12,0.303,11/7/2016
-85.10725093,41.48271578,STOM BAC P0987,16/11/05-06:04:08,CORN,840,4.738,268.20,1.000,965.34,11/7/2016,On,20.00,Yes,14.29,21.10,6567.9,117.28,6132.7,109.51,In,-0.00091,6553.5,0.0029,0.749,0.00,60.00,6,3.230,7.831,1.336,10.46,0.00020,0.011,918.41,0.309,11/7/2016
-85.10726879,41.48271551,STOM BAC P0987,16/11/05-06:04:08,CORN,841,5.013,268.40,1.000,965.29,11/7/2016,On,20.00,Yes,13.76,21.20,5977.6,106.74,5574.3,99.54,In,-0.0023,6553.5,0.0026,0.871,0.00,59.00,6,3.418,8.286,1.148,9.510,0.00019,0.011,884.48,0.359,11/7/2016
-85.10728583,41.48271535,STOM BAC P0987,16/11/05-06:04:08,CORN,842,4.921,269.00,1.000,965.28,11/7/2016,On,20.00,Yes,17.65,20.30,7811.6,139.49,7367.9,131.57,In,1.493e-008,6553.5,0.0026,0.855,0.00,58.00,6,3.355,8.134,1.169,9.510,0.00015,0.0084,1134.7,0.353,11/7/2016
-85.10730253,41.48271517,STOM BAC P0987,16/11/05-06:04:08,CORN,843,4.829,269.00,1.000,965.31,11/7/2016,On,20.00,Yes,17.95,20.30,8094.0,144.54,7634.2,136.33,In,-0.0023,6553.5,0.0026,0.839,0.00,63.00,6,3.293,7.982,1.191,9.510,0.00015,0.0082,1153.7,0.346,11/7/2016
-85.10731778,41.48271491,STOM BAC P0987,16/11/05-06:04:08,CORN,844,4.465,269.00,1.000,965.42,11/7/2016,On,20.00,Yes,14.32,20.70,6984.0,124.71,6554.2,117.04,In,-0.0023,6553.5,0.0029,0.706,0.00,64.00,6,3.044,7.381,1.417,10.46,0.00020,0.011,920.46,0.291,11/7/2016
-85.10733378,41.48271466,STOM BAC P0987,16/11/05-06:04:08,CORN,845,4.465,269.00,1.000,965.52,11/7/2016,On,20.00,Yes,14.29,21.00,6969.4,124.45,6515.7,116.35,In,-0.00045,6553.5,0.0029,0.706,0.00,65.00,6,3.044,7.381,1.417,10.46,0.00020,0.011,918.52,0.291,11/7/2016
-85.10734989,41.48271424,STOM BAC P0987,16/11/05-06:04:08,CORN,846,4.649,269.00,1.000,965.58,11/7/2016,On,20.00,Yes,16.56,21.30,7757.9,138.53,7225.4,129.02,In,-0.0023,6553.5,0.0032,0.673,0.00,65.00,6,3.170,7.684,1.485,11.41,0.00019,0.011,1064.5,0.278,11/7/2016
-85.10736593,41.48271402,STOM BAC P0987,16/11/05-06:04:08,CORN,847,4.649,268.80,1.000,965.57,11/7/2016,On,20.00,Yes,17.22,19.70,8069.0,144.09,7667.9,136.93,In,1.055e-008,6553.5,0.0032,0.673,0.00,65.00,6,3.170,7.684,1.485,11.41,0.00018,0.010,1107.2,0.278,11/7/2016
-85.10738284,41.48271363,STOM BAC P0987,16/11/05-06:04:08,CORN,848,5.013,268.20,1.000,965.67,11/7/2016,On,20.00,Yes,16.22,19.90,7046.9,125.84,6680.0,119.29,In,-0.00045,6553.5,0.0032,0.726,0.00,68.00,6,3.418,8.286,1.377,11.41,0.00020,0.011,1042.7,0.300,11/7/2016
-85.10740068,41.48271309,STOM BAC P0987,16/11/05-06:04:08,CORN,849,5.013,268.40,1.000,965.70,11/7/2016,On,20.00,Yes,19.28,20.10,8378.3,149.61,7922.2,141.47,In,-0.0023,6553.5,0.0032,0.726,0.00,67.00,6,3.418,8.286,1.377,11.41,0.00016,0.0092,1239.7,0.300,11/7/2016
-85.10741887,41.48271268,STOM BAC P0987,16/11/05-06:04:08,CORN,850,5.013,268.30,1.000,965.64,11/7/2016,On,20.00,Yes,18.76,20.10,8150.0,145.54,7706.3,137.61,In,-0.00091,6553.5,0.0032,0.726,0.00,67.00,6,3.418,8.286,1.377,11.41,0.00017,0.0095,1205.9,0.300,11/7/2016
-85.10743707,41.48271223,STOM BAC P0987,16/11/05-06:04:08,CORN,851,5.285,268.50,1.000,965.54,11/7/2016,On,20.00,Yes,17.46,19.60,7193.8,128.46,6844.7,122.23,In,-0.0041,6553.5,0.0032,0.766,0.00,70.00,6,3.604,8.736,1.306,11.41,0.00018,0.010,1122.3,0.316,11/7/2016
-85.10745896,41.48271173,STOM BAC P0987,16/11/05-06:04:08,CORN,852,6.014,269.00,1.000,965.44,11/7/2016,On,20.00,Yes,19.30,19.30,6991.4,124.85,6677.0,119.23,In,1.497e-008,6553.5,0.0032,0.871,0.00,68.00,6,4.100,9.940,1.148,11.41,0.00016,0.0092,1241.0,0.359,11/7/2016
-85.10748040,41.48271139,STOM BAC P0987,16/11/05-06:04:08,CORN,853,5.741,269.20,1.000,965.18,11/7/2016,On,20.00,Yes,17.05,20.00,6468.5,115.51,6124.0,109.36,In,-0.0023,6553.5,0.0032,0.832,0.00,61.00,6,3.915,9.490,1.203,11.41,0.00019,0.010,1096.2,0.343,11/7/2016
-85.10749870,41.48271113,STOM BAC P0987,16/11/05-06:04:08,CORN,854,5.741,269.50,1.000,965.26,11/7/2016,On,20.00,Yes,17.05,20.00,6468.5,115.51,6124.0,109.36,In,-0.0023,6553.5,0.0032,0.832,0.00,61.00,6,3.915,9.490,1.203,11.41,0.00019,0.010,1096.2,0.343,11/7/2016
-85.10751730,41.48271108,STOM BAC P0987,16/11/05-06:04:08,CORN,855,5.194,269.80,1.000,965.11,11/7/2016,On,20.00,Yes,18.15,20.40,7613.5,135.96,7172.0,128.07,In,-0.0023,6553.5,0.0032,0.752,0.00,70.00,6,3.541,8.584,1.329,11.41,0.00017,0.0098,1167.1,0.310,11/7/2016
-85.10753716,41.48271090,STOM BAC P0987,16/11/05-06:04:08,CORN,856,5.469,269.70,1.000,964.95,11/7/2016,On,20.00,Yes,16.60,20.10,6610.9,118.05,6251.0,111.63,In,-0.0023,6553.5,0.0032,0.792,0.00,64.00,6,3.729,9.040,1.262,11.41,0.00019,0.011,1067.2,0.327,11/7/2016
-85.10755599,41.48271100,STOM BAC P0987,16/11/05-06:04:08,CORN,857,5.469,270.20,1.000,964.93,11/7/2016,On,20.00,Yes,15.65,18.60,6230.7,111.26,6002.1,107.18,In,-0.00045,6553.5,0.0029,0.864,0.00,61.00,6,3.729,9.040,1.157,10.46,0.00019,0.010,1005.8,0.356,11/7/2016
-85.10757462,41.48271073,STOM BAC P0987,16/11/05-06:04:08,CORN,858,5.377,269.90,1.000,964.86,11/7/2016,On,20.00,Yes,13.90,18.90,5631.7,100.57,5405.1,96.52,In,-0.0023,6553.5,0.0029,0.850,0.00,60.00,6,3.666,8.888,1.177,10.46,0.00021,0.012,893.84,0.350,11/7/2016
-85.10759366,41.48271063,STOM BAC P0987,16/11/05-06:04:08,CORN,859,5.377,269.60,1.000,964.70,11/7/2016,On,20.00,Yes,13.60,19.30,5510.4,98.40,5262.6,93.98,In,-0.0036,6553.5,0.0029,0.850,0.00,61.00,6,3.666,8.888,1.177,10.46,0.00021,0.012,874.59,0.350,11/7/2016
-85.10761265,41.48271070,STOM BAC P0987,16/11/05-06:04:08,CORN,860,5.285,270.20,1.000,964.58,11/7/2016,On,20.00,Yes,13.01,19.60,5360.3,95.72,5100.2,91.08,In,-0.0023,6553.5,0.0032,0.766,0.00,63.00,6,3.604,8.736,1.306,11.41,0.00024,0.014,836.23,0.316,11/7/2016
-85.10763092,41.48271078,STOM BAC P0987,16/11/05-06:04:08,CORN,861,5.013,270.30,1.000,964.60,11/7/2016,On,20.00,Yes,11.71,19.00,5088.4,90.86,4877.6,87.10,In,-0.00045,6553.5,0.0026,0.871,0.00,59.00,6,3.418,8.286,1.148,9.510,0.00023,0.013,752.91,0.359,11/7/2016
-85.10765006,41.48271084,STOM BAC P0987,16/11/05-06:04:08,CORN,862,5.285,270.40,1.000,964.41,11/7/2016,On,20.00,Yes,11.72,19.10,4828.7,86.23,4622.9,82.55,In,-0.00091,6553.5,0.0026,0.919,0.00,58.00,6,3.604,8.736,1.089,9.510,0.00023,0.013,753.29,0.379,11/7/2016
-85.10766892,41.48271104,STOM BAC P0987,16/11/05-06:04:08,CORN,863,5.194,270.80,1.000,964.22,11/7/2016,On,20.00,Yes,12.51,19.70,5248.1,93.72,4987.2,89.06,In,-0.0041,6553.5,0.0026,0.903,0.00,56.00,6,3.541,8.584,1.108,9.510,0.00021,0.012,804.49,0.372,11/7/2016
-85.10768741,41.48271100,STOM BAC P0987,16/11/05-06:04:08,CORN,864,5.285,270.80,1.000,964.05,11/7/2016,On,20.00,Yes,11.52,20.00,4747.9,84.78,4495.0,80.27,In,-0.0041,6553.5,0.0026,0.919,0.00,58.00,6,3.604,8.736,1.089,9.510,0.00023,0.013,740.69,0.379,11/7/2016
-85.10770718,41.48271123,STOM BAC P0987,16/11/05-06:04:08,CORN,865,5.285,270.80,1.000,963.73,11/7/2016,On,20.00,Yes,11.21,19.30,4620.3,82.51,4412.5,78.80,In,-0.0036,6553.5,0.0024,1.021,0.00,51.00,6,3.604,8.736,0.980,8.559,0.00021,0.012,720.79,0.421,11/7/2016
-85.10772644,41.48271142,STOM BAC P0987,16/11/05-06:04:08,CORN,866,5.469,270.90,1.000,963.46,11/7/2016,On,20.00,Yes,11.18,19.40,4451.4,79.49,4246.0,75.82,In,-0.0036,6553.5,0.0024,1.056,0.00,55.00,6,3.729,9.040,0.947,8.559,0.00021,0.012,718.58,0.436,11/7/2016
-85.10774570,41.48271168,STOM BAC P0987,16/11/05-06:04:08,CORN,867,5.469,271.00,1.000,963.22,11/7/2016,On,20.00,Yes,13.23,20.00,5267.9,94.07,4987.4,89.06,In,-0.00045,6553.5,0.0024,1.056,0.00,56.00,6,3.729,9.040,0.947,8.559,0.00018,0.010,850.38,0.436,11/7/2016
-85.10776502,41.48271193,STOM BAC P0987,16/11/05-06:04:08,CORN,868,5.285,270.70,1.000,963.07,11/7/2016,On,20.00,Yes,12.96,20.30,5342.0,95.39,5038.5,89.97,In,-0.0036,6553.5,0.0024,1.021,0.00,53.00,6,3.604,8.736,0.980,8.559,0.00018,0.010,833.37,0.421,11/7/2016
-85.10778415,41.48271225,STOM BAC P0987,16/11/05-06:04:08,CORN,869,5.377,270.90,1.000,962.78,11/7/2016,On,20.00,Yes,14.27,19.70,5778.6,103.19,5491.4,98.06,In,-0.0023,6553.5,0.0024,1.038,0.00,54.00,6,3.666,8.888,0.963,8.559,0.00017,0.0093,917.16,0.428,11/7/2016
-85.10780198,41.48271259,STOM BAC P0987,16/11/05-06:04:08,CORN,870,5.285,271.20,1.000,962.48,11/7/2016,On,20.00,Yes,14.80,19.40,6097.3,108.88,5815.9,103.86,In,-0.0046,6553.5,0.0026,0.919,0.00,56.00,6,3.604,8.736,1.089,9.510,0.00018,0.0100,951.20,0.379,11/7/2016
-85.10781991,41.48271300,STOM BAC P0987,16/11/05-06:04:08,CORN,871,4.921,272.10,1.000,962.35,11/7/2016,On,20.00,Yes,17.05,19.50,7547.9,134.78,7190.6,128.40,In,-0.0041,6553.5,0.0024,0.950,0.00,54.00,6,3.355,8.134,1.052,8.559,0.00014,0.0078,1096.4,0.392,11/7/2016
-85.10783664,41.48271380,STOM BAC P0987,16/11/05-06:04:08,CORN,872,4.649,272.80,1.000,962.33,11/7/2016,On,20.00,Yes,16.41,19.70,7689.1,137.31,7306.9,130.48,In,-0.0046,6553.5,0.0024,0.898,0.00,54.00,6,3.170,7.684,1.114,8.559,0.00014,0.0081,1055.1,0.370,11/7/2016
-85.10785404,41.48271498,STOM BAC P0987,16/11/05-06:04:08,CORN,873,4.829,273.60,1.000,962.07,11/7/2016,On,20.00,Yes,16.20,19.40,7304.1,130.43,6967.0,124.41,In,1.053e-008,6553.5,0.0026,0.839,0.00,61.00,6,3.293,7.982,1.191,9.510,0.00016,0.0091,1041.2,0.346,11/7/2016
-85.10786937,41.48271624,STOM BAC P0987,16/11/05-06:04:08,CORN,874,4.649,274.70,1.000,961.98,11/7/2016,On,20.00,Yes,15.58,19.80,7299.4,130.35,6927.9,123.71,In,-0.0036,6553.5,0.0026,0.808,0.00,53.00,6,3.170,7.684,1.238,9.510,0.00017,0.0095,1001.6,0.333,11/7/2016
-85.10788181,41.48271738,STOM BAC P0987,16/11/05-06:04:08,CORN,875,3.829,276.80,1.000,961.85,11/7/2016,On,20.00,Yes,16.04,20.20,9123.2,162.91,8615.7,153.85,In,-0.0036,6553.5,0.0024,0.739,0.00,54.00,6,2.611,6.328,1.352,8.559,0.00015,0.0083,1031.0,0.305,11/7/2016
-85.10789378,41.48271872,STOM BAC P0987,16/11/05-06:04:08,CORN,876,4.009,278.50,1.000,961.83,11/7/2016,On,20.00,Yes,16.32,19.70,8865.3,158.31,8424.6,150.44,In,-0.00091,6553.5,0.0024,0.774,0.00,54.00,6,2.734,6.627,1.292,8.559,0.00015,0.0082,1049.1,0.319,11/7/2016
-85.10790993,41.48272078,STOM BAC P0987,16/11/05-06:04:08,CORN,877,3.917,280.90,1.000,961.55,11/7/2016,On,20.00,Yes,17.78,19.30,9888.3,176.58,9443.6,168.64,In,-0.0023,6553.5,0.0024,0.756,0.00,54.00,6,2.671,6.475,1.322,8.559,0.00013,0.0075,1143.3,0.312,11/7/2016
-85.10792081,41.48272245,STOM BAC P0987,16/11/05-06:04:08,CORN,878,3.917,282.30,1.000,961.36,11/7/2016,On,20.00,Yes,19.16,20.00,10654,190.25,10087,180.12,In,-0.00091,6553.5,0.0024,0.756,0.00,53.00,6,2.671,6.475,1.322,8.559,0.00012,0.0069,1231.9,0.312,11/7/2016
-85.10793626,41.48272526,STOM BAC P0987,16/11/05-06:04:08,CORN,879,4.009,284.40,1.000,961.22,11/7/2016,On,20.00,Yes,17.12,20.50,9298.8,166.05,8748.6,156.22,In,-0.0023,6553.5,0.0024,0.774,0.00,53.00,6,2.734,6.627,1.292,8.559,0.00014,0.0078,1100.4,0.319,11/7/2016
-85.10794636,41.48272737,STOM BAC P0987,16/11/05-06:04:08,CORN,880,3.917,286.30,1.000,961.15,11/7/2016,On,20.00,Yes,18.01,20.50,10016,178.86,9423.4,168.27,In,-0.0023,6553.5,0.0024,0.756,0.00,58.00,6,2.671,6.475,1.322,8.559,0.00013,0.0074,1158.1,0.312,11/7/2016
-85.10795964,41.48273036,STOM BAC P0987,16/11/05-06:04:08,CORN,881,3.737,287.60,1.000,961.07,11/7/2016,On,20.00,Yes,17.45,19.80,10171,181.62,9653.4,172.38,In,-0.0023,6553.5,0.0024,0.722,0.00,55.00,6,2.548,6.177,1.386,8.559,0.00014,0.0076,1121.8,0.298,11/7/2016
-85.10797305,41.48273398,STOM BAC P0987,16/11/05-06:04:08,CORN,882,4.009,289.10,1.000,961.07,11/7/2016,On,20.00,Yes,15.78,20.00,8569.9,153.03,8113.5,144.88,In,-0.0041,6553.5,0.0024,0.774,0.00,58.00,6,2.734,6.627,1.292,8.559,0.00015,0.0084,1014.1,0.319,11/7/2016
-85.10798930,41.48273865,STOM BAC P0987,16/11/05-06:04:08,CORN,883,4.101,292.40,1.000,960.85,11/7/2016,On,20.00,Yes,18.73,20.60,9946.7,177.62,9346.3,166.90,In,-0.0041,6553.5,0.0024,0.792,0.00,55.00,6,2.796,6.779,1.263,8.559,0.00013,0.0071,1204.0,0.327,11/7/2016
-85.10800247,41.48274296,STOM BAC P0987,16/11/05-06:04:08,CORN,884,4.193,294.20,1.000,960.78,11/7/2016,On,20.00,Yes,19.39,20.30,10072,179.86,9500.2,169.65,In,1.251e-008,6553.5,0.0024,0.810,0.00,56.00,6,2.859,6.930,1.235,8.559,0.00012,0.0069,1246.5,0.334,11/7/2016
