Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18040725,40.98662486,AULT,ENYART,WEST MUCK18,,On,-459.67,13.30,10/13/2015,No,812.31,72.87,72.87,9.800,3.011,30.00,4372.1,4372.1,Grain Harvest,2010385416,SOYBEANS
-86.18040188,40.98661268,AULT,ENYART,WEST MUCK18,,On,-459.67,13.20,10/13/2015,No,812.37,72.28,72.28,9.800,3.013,30.00,4336.7,4336.7,Grain Harvest,2010385416,SOYBEANS
-86.18039608,40.98660018,AULT,ENYART,WEST MUCK18,,On,-459.67,12.59,10/13/2015,No,812.38,69.30,69.30,9.800,2.997,30.00,4157.7,4157.7,Grain Harvest,2010385416,SOYBEANS
-86.18039036,40.98658805,AULT,ENYART,WEST MUCK18,,On,-459.67,13.00,10/13/2015,No,812.36,72.23,72.23,9.800,2.971,30.00,4333.5,4333.5,Grain Harvest,2010385416,SOYBEANS
-86.18038450,40.98657543,AULT,ENYART,WEST MUCK18,,On,-459.67,13.01,10/13/2015,No,812.34,70.58,70.58,9.800,3.042,30.00,4234.6,4234.6,Grain Harvest,2010385416,SOYBEANS
-86.18037852,40.98656232,AULT,ENYART,WEST MUCK18,,On,-459.67,14.18,10/13/2015,No,812.35,73.39,73.39,9.800,3.188,30.00,4403.2,4403.2,Grain Harvest,2010385416,SOYBEANS
-86.18037230,40.98654911,AULT,ENYART,WEST MUCK18,,On,-459.67,13.27,10/13/2015,No,812.30,67.51,67.51,9.800,3.244,30.00,4050.8,4050.8,Grain Harvest,2010385416,SOYBEANS
-86.18036662,40.98653607,AULT,ENYART,WEST MUCK18,,On,-459.67,15.01,10/13/2015,No,812.31,78.04,78.04,9.800,3.174,30.00,4682.5,4682.5,Grain Harvest,2010385416,SOYBEANS
-86.18036086,40.98652268,AULT,ENYART,WEST MUCK18,,On,-459.67,13.33,10/13/2015,No,812.26,68.69,68.69,9.800,3.203,30.00,4121.2,4121.2,Grain Harvest,2010385416,SOYBEANS
-86.18035532,40.98650970,AULT,ENYART,WEST MUCK18,,On,-459.67,13.01,10/13/2015,No,812.23,66.73,66.73,9.800,3.217,30.00,4004.0,4004.0,Grain Harvest,2010385416,SOYBEANS
-86.18034965,40.98649660,AULT,ENYART,WEST MUCK18,,On,-459.67,14.07,10/13/2015,No,812.20,72.83,72.83,9.800,3.188,30.00,4369.9,4369.9,Grain Harvest,2010385416,SOYBEANS
-86.18034394,40.98648335,AULT,ENYART,WEST MUCK18,,On,-459.67,14.16,10/13/2015,No,812.11,73.03,73.03,9.800,3.199,30.00,4382.0,4382.0,Grain Harvest,2010385416,SOYBEANS
-86.18033821,40.98647010,AULT,ENYART,WEST MUCK18,,On,-459.67,14.28,10/13/2015,No,812.07,73.16,73.16,9.800,3.221,30.00,4389.4,4389.4,Grain Harvest,2010385416,SOYBEANS
-86.18033228,40.98645685,AULT,ENYART,WEST MUCK18,,On,-459.67,12.97,10/13/2015,No,812.02,66.77,66.77,9.800,3.206,30.00,4006.2,4006.2,Grain Harvest,2010385416,SOYBEANS
-86.18032652,40.98644383,AULT,ENYART,WEST MUCK18,,On,-459.67,12.81,10/13/2015,No,811.97,65.69,65.69,9.800,3.217,30.00,3941.1,3941.1,Grain Harvest,2010385416,SOYBEANS
-86.18032062,40.98643063,AULT,ENYART,WEST MUCK18,,On,-459.67,13.99,10/13/2015,No,811.90,72.24,72.24,9.800,3.197,30.00,4334.2,4334.2,Grain Harvest,2010385416,SOYBEANS
-86.18031477,40.98641745,AULT,ENYART,WEST MUCK18,,On,-459.67,14.29,10/13/2015,No,811.87,73.46,73.46,9.800,3.210,30.00,4407.6,4407.6,Grain Harvest,2010385416,SOYBEANS
-86.18030911,40.98640429,AULT,ENYART,WEST MUCK18,,On,-459.67,14.38,10/13/2015,No,811.82,74.02,74.02,9.800,3.206,30.00,4441.0,4441.0,Grain Harvest,2010385416,SOYBEANS
-86.18030364,40.98639095,AULT,ENYART,WEST MUCK18,,On,-459.67,13.34,10/13/2015,No,811.76,68.58,68.58,9.800,3.210,30.00,4114.6,4114.6,Grain Harvest,2010385416,SOYBEANS
-86.18029889,40.98637752,AULT,ENYART,WEST MUCK18,,On,-459.67,14.31,10/13/2015,No,811.70,73.80,73.80,9.800,3.199,30.00,4427.9,4427.9,Grain Harvest,2010385416,SOYBEANS
-86.18029363,40.98636406,AULT,ENYART,WEST MUCK18,,On,-459.67,13.81,10/13/2015,No,811.58,70.42,70.42,9.800,3.237,30.00,4225.2,4225.2,Grain Harvest,2010385416,SOYBEANS
